feature,importance_mean,importance_std,cv,score
4.22_eucl_dist_Bladder_Vagina_std,0.002666743819442,0.0020645824912107,0.7741957446242274,0.0015030719285186952
4.16_eucl_dist_Anus_Vagina_min,0.0030177965264247,0.0031957533229133,1.0589687661052036,0.001465683489766209
4.24_eucl_dist_Levator ani muscle_Rectum_mean,0.0026692644134892,0.0030947776141141,1.159411723717905,0.0012361072157622036
4.22_eucl_dist_Bladder_Vagina_min,0.0032195362780703,0.0054669987513753,1.6980697159847968,0.0011932739391410305
4.32_eucl_dist_Rectum_Urethra_std,0.0026199849440025,0.0031428186309149,1.1995555312459727,0.0011911428953641232
4.32_eucl_dist_Rectum_Urethra_max,0.0024334838614045,0.0025556915637472,1.0502188052537003,0.0011869386112197781
4.29_eucl_dist_Pubis_Urethra_min,0.0018974426516831,0.0011766138569944,0.6201047688297368,0.0011711851530772882
4.20_eucl_dist_Bladder_Urethra_max,0.002212958314911,0.0022536880449917,1.0184046447696837,0.0010963898248279728
4.31_eucl_dist_Pubis_Vagina_max,0.0025693339067918,0.0034689199835491,1.350123712708425,0.0010932760232569819
4.11_eucl_dist_Anus_Levator ani muscle_std,0.0030044365512696,0.0056077650065313,1.8664941144014122,0.001048122351333344
4.13_eucl_dist_Anus_Rectum_std,0.0018409446444899,0.0014080518605668,0.764852490230341,0.0010431153054891447
4.14_eucl_dist_Anus_Urethra_max,0.0029168039847542,0.0053262826634975,1.8260674578305232,0.001032106992588681
4.16_eucl_dist_Anus_Vagina_mean,0.0017864049514846,0.0013094205334932,0.7329915870494055,0.001030821479362249
4.18_eucl_dist_Bladder_Pubis_max,0.0016871430279452,0.0018450774857377,1.0936099438913047,0.0008058535606729965
4.30_eucl_dist_Pubis_Uterus_mean,0.0013822366106096,0.0009967995239355,0.7211491832405628,0.0008030893684690007
4.27_eucl_dist_Levator ani muscle_Vagina_max,0.0025144434343656,0.0071275809624508,2.834654393247352,0.0006557157898749409
4.37_eucl_dist_Uterus_Vagina_std,0.0012508796921307,0.001350746839478,1.0798366686571779,0.0006014316946043248
4.26_eucl_dist_Levator ani muscle_Uterus_max,0.0017030202742321,0.0032667542707945,1.9182110759406068,0.0005835836510500452
4.29_eucl_dist_Pubis_Urethra_std,0.0013794192073231,0.0019140679421277,1.3875887361706383,0.0005777457341901762
4.16_eucl_dist_Anus_Vagina_max,0.0020599033872101,0.0056650287741433,2.750141613036671,0.0005492868269425422
4.28_eucl_dist_Pubis_Rectum_max,0.0012116511916013,0.00195489367762,1.6134115806256615,0.0004636281558495374
4.25_eucl_dist_Levator ani muscle_Urethra_min,0.0009318119719517,0.0011507172777007,1.2349230074469781,0.0004169324709830329
4.21_eucl_dist_Bladder_Uterus_std,0.0006311546350913,0.0003556153606425,0.5634352937228524,0.00040369731809520204
2.1_region_conf_mean_mean,0.000837635194691,0.0009664581011057,1.1537921919219618,0.0003889117983771342
4.12_eucl_dist_Anus_Pubis_mean,0.0009399541933491,0.0014568918871823,1.5499588677108456,0.00036861543346890046
4.24_eucl_dist_Levator ani muscle_Rectum_min,0.0006303541398936,0.0006780435516231,1.0756532448320315,0.00030368952110043326
4.12_eucl_dist_Anus_Pubis_std,0.0005583474491911,0.0005455027538173,0.9769934072667168,0.00028242251448022817
4.24_eucl_dist_Levator ani muscle_Rectum_max,0.0007262671385304,0.0012568816131173,1.730602716044509,0.00026597319861398753
4.11_eucl_dist_Anus_Levator ani muscle_min,0.0004544204790617,0.0003475003222078,0.7647092803036658,0.0002575044423087664
4.36_eucl_dist_Urethra_Vagina_max,0.0018308647453194,0.0144830456559523,7.91049026559055,0.00020547295274981795
4.34_eucl_dist_Rectum_Vagina_max,0.0004158243725558,0.0005049720885953,1.214384984474552,0.0001877832334807266
4.10_eucl_dist_Anus_Bladder_std,0.0005806032529489,0.001216360908106,2.0949913851441493,0.00018759446495902229
4.36_eucl_dist_Urethra_Vagina_mean,0.0007621768060987,0.0024245217881348,3.181044854277521,0.00018229338183706306
4.22_eucl_dist_Bladder_Vagina_mean,0.0007613191320494,0.0025243130326307,3.3157050843191205,0.00017640666291485297
4.20_eucl_dist_Bladder_Urethra_min,0.0008078336355497,0.0031000431443628,3.83747243302256,0.00016699498482618694
4.33_eucl_dist_Rectum_Uterus_mean,0.0006259156916251,0.0019023086886917,3.0392362340627748,0.00015495892177505466
4.34_eucl_dist_Rectum_Vagina_min,0.0003998255626348,0.0008025710553792,2.0072979896342336,0.00013295176068781574
4.34_eucl_dist_Rectum_Vagina_mean,0.000379207426568,0.0007901651898575,2.0837226561889355,0.00012297066527916915
4.23_eucl_dist_Levator ani muscle_Pubis_min,0.0003857500222954,0.0008582565718162,2.2248977247271307,0.00011961620343418474
4.26_eucl_dist_Levator ani muscle_Uterus_std,0.0002974522214664,0.0004696314862076,1.578841486040685,0.00011534335207360135
4.34_eucl_dist_Rectum_Vagina_std,0.0002121581992399,0.0003899839133227,1.8381664086209335,7.47518533781068e-05
4.30_eucl_dist_Pubis_Uterus_max,0.0003645395117444,0.0019451974141491,5.336025356526048,5.753441491027615e-05
1.4_frame_conf_min_mean,0.0001417554791039,0.0002204613978216,1.5552121442012783,5.547699020826729e-05
