feature,importance_mean,importance_std,cv,score
4.18_eucl_dist_Bladder_Pubis_min,0.0004762757030169,0.0007019462541304,1.4738202597020424,0.00019252639764307883
4.19_eucl_dist_Bladder_Rectum_max,0.0006681066601581,0.0021097664411949,3.157824055924831,0.00016068661183631832
4.24_eucl_dist_Levator ani muscle_Rectum_std,0.0003522268316846,0.0006100747682668,1.7320458901529598,0.00012892420034162742
4.18_eucl_dist_Bladder_Pubis_mean,0.0001697591682956,0.0001470187719294,0.8660380901213478,9.097304561696306e-05
1.4_frame_conf_min_std,0.0002115161088199,0.0003663566470954,1.7320426188660745,7.742050118811435e-05
4.34_eucl_dist_Rectum_Vagina_std,0.0002307747520883,0.0006093175728843,2.640301536754006,6.339440558929023e-05
4.26_eucl_dist_Levator ani muscle_Uterus_max,0.0006486830335281,0.0081150550421644,12.510027413543341,4.801493095993406e-05
4.21_eucl_dist_Bladder_Uterus_max,0.0004381554530137,0.0044351130061684,10.122213140222144,3.9394628343271324e-05
4.17_eucl_dist_Bladder_Levator ani muscle_min,9.094637144445768e-05,0.0001575237361058,1.732031763029029,3.3288914380565104e-05
4.10_eucl_dist_Anus_Bladder_std,5.158454427416174e-05,4.919599734157436e-05,0.9536779738159269,2.64038111528722e-05
4.27_eucl_dist_Levator ani muscle_Vagina_mean,7.14542988005736e-05,0.0001237624759418,1.732026567927619,2.6154320620232956e-05
4.13_eucl_dist_Anus_Rectum_std,0.0001194824459561,0.0008247722316996,6.902815909767397,1.5118971176897467e-05
4.22_eucl_dist_Bladder_Vagina_mean,3.314085825411039e-05,5.74016503025576e-05,1.7319985458400904,1.2130628072468306e-05
4.33_eucl_dist_Rectum_Uterus_max,2.403660170566997e-05,7.130894643574907e-05,2.9665582826812864,6.059813065301004e-06
4.34_eucl_dist_Rectum_Vagina_min,5.104946262637542e-05,0.0017081034880855,33.459118687849106,1.4814500361663735e-06
4.10_eucl_dist_Anus_Bladder_max,1.7442968578973428e-06,0.0023122975698383,1324.873507549916,1.3155831593020001e-09
