feature,importance_mean,importance_std,cv,score
4.13_eucl_dist_Anus_Rectum_max,0.001496035144138,0.0020052560454821,1.3403794108447205,0.0006392276129270986
4.25_eucl_dist_Levator ani muscle_Urethra_min,0.001346456130905,0.0015197787607921,1.1287242095636605,0.0006325178831789545
4.10_eucl_dist_Anus_Bladder_mean,0.001148096389197,0.000951069244166,0.8283872545265476,0.000627928457909916
4.18_eucl_dist_Bladder_Pubis_mean,0.0009634749049283,0.0005749735083726,0.5967699923075797,0.0006033899118657219
4.30_eucl_dist_Pubis_Uterus_max,0.001017997233303,0.0008281013123017,0.8134604611393481,0.0005613561779358674
4.36_eucl_dist_Urethra_Vagina_std,0.0009107186378897,0.0007910491912269,0.8685979288421871,0.00048738073816339704
4.28_eucl_dist_Pubis_Rectum_std,0.0006373968947646,0.0003204240020881,0.5027064016369823,0.0004241659542211625
4.14_eucl_dist_Anus_Urethra_mean,0.0011623068761955,0.0021668004064687,1.8642224240630068,0.00040580189109291453
4.12_eucl_dist_Anus_Pubis_max,0.0007945847329864,0.0008623126315852,1.0852354828273254,0.0003810527585637665
4.22_eucl_dist_Bladder_Vagina_mean,0.0009513394168917,0.0015637996199971,1.6437855390465574,0.0003598398594898082
4.26_eucl_dist_Levator ani muscle_Uterus_max,0.0007026070873974,0.0009150437376209,1.3023529817460595,0.0003051691434666793
4.34_eucl_dist_Rectum_Vagina_mean,0.0006827218887584,0.0009613795986805,1.4081549256812895,0.000283504138989418
4.26_eucl_dist_Levator ani muscle_Uterus_std,0.0007406273257073,0.001238027856321,1.6715912872204604,0.00027722328982359167
4.35_eucl_dist_Urethra_Uterus_min,0.0006031740749412,0.0007434502911153,1.2325613607090358,0.00027017133125946375
2.1_region_conf_mean_mean,0.0007117182888418,0.0012327322369501,1.7320483739539478,0.00026050720610476167
4.16_eucl_dist_Anus_Vagina_std,0.0005676476005333,0.0006969465859648,1.2277782158011592,0.00025480435911757093
4.37_eucl_dist_Uterus_Vagina_max,0.0007948876740908,0.0018184038809495,2.2876208206506465,0.00024178204162044617
4.12_eucl_dist_Anus_Pubis_min,0.0005585496701927,0.0007569157897821,1.3551425683921638,0.0002371617233236191
4.17_eucl_dist_Bladder_Levator ani muscle_std,0.0006048348791437,0.0010810101636045,1.787278501293519,0.00021699836556088973
4.29_eucl_dist_Pubis_Urethra_std,0.0004012785654641,0.0003648333864134,0.9091750934076391,0.00021018426589038925
4.19_eucl_dist_Bladder_Rectum_std,0.0004753544460943,0.00067520995956,1.4204317318919562,0.00019639242034012427
